Code|Name|FullName|Code1|Code2|Code3|Code4|Code5|Level|LevelName
530124|富民县|云南省昆明市富民县|53|5301|530124|        |          |3|
530125|宜良县|云南省昆明市宜良县|53|5301|530125|        |          |3|
530126|石林|云南省昆明市石林|53|5301|530126|        |          |3|
530127|嵩明县|云南省昆明市嵩明县|53|5301|530127|        |          |3|
530128|禄劝|云南省昆明市禄劝|53|5301|530128|        |          |3|
530129|寻甸|云南省昆明市寻甸|53|5301|530129|        |          |3|
530181|安宁市|云南省昆明市安宁市|53|5301|530181|        |          |3|
5303|曲靖市|云南省曲靖市|53|5303||        |          |2|市级
530302|麒麟区|云南省曲靖市麒麟区|53|5303|530302|        |          |3|
530321|马龙县|云南省曲靖市马龙县|53|5303|530321|        |          |3|
530322|陆良县|云南省曲靖市陆良县|53|5303|530322|        |          |3|
530323|师宗县|云南省曲靖市师宗县|53|5303|530323|        |          |3|
530324|罗平县|云南省曲靖市罗平县|53|5303|530324|        |          |3|
530325|富源县|云南省曲靖市富源县|53|5303|530325|        |          |3|
530326|会泽县|云南省曲靖市会泽县|53|5303|530326|        |          |3|
530328|沾益县|云南省曲靖市沾益县|53|5303|530328|        |          |3|
530381|宣威市|云南省曲靖市宣威市|53|5303|530381|        |          |3|
5304|玉溪市|云南省玉溪市|53|5304||        |          |2|市级
530402|红塔区|云南省玉溪市红塔区|53|5304|530402|        |          |3|
530421|江川县|云南省玉溪市江川县|53|5304|530421|        |          |3|
530422|澄江县|云南省玉溪市澄江县|53|5304|530422|        |          |3|
530423|通海县|云南省玉溪市通海县|53|5304|530423|        |          |3|
530424|华宁县|云南省玉溪市华宁县|53|5304|530424|        |          |3|
530425|易门县|云南省玉溪市易门县|53|5304|530425|        |          |3|
530426|峨山|云南省玉溪市峨山|53|5304|530426|        |          |3|
530427|新平|云南省玉溪市新平|53|5304|530427|        |          |3|
530428|元江县|云南省玉溪市元江县|53|5304|530428|        |          |3|
5305|保山市|云南省保山市|53|5305||        |          |2|市级
530502|隆阳区|云南省保山市隆阳区|53|5305|530502|        |          |3|
530521|施甸县|云南省保山市施甸县|53|5305|530521|        |          |3|
530522|腾冲县|云南省保山市腾冲县|53|5305|530522|        |          |3|
530523|龙陵县|云南省保山市龙陵县|53|5305|530523|        |          |3|
530524|昌宁县|云南省保山市昌宁县|53|5305|530524|        |          |3|
5306|昭通市|云南省昭通市|53|5306||        |          |2|市级
530602|昭阳区|云南省昭通市昭阳区|53|5306|530602|        |          |3|
530621|鲁甸县|云南省昭通市鲁甸县|53|5306|530621|        |          |3|
530622|巧家县|云南省昭通市巧家县|53|5306|530622|        |          |3|
530623|盐津县|云南省昭通市盐津县|53|5306|530623|        |          |3|
530624|大关县|云南省昭通市大关县|53|5306|530624|        |          |3|
530625|永善县|云南省昭通市永善县|53|5306|530625|        |          |3|
530626|绥江县|云南省昭通市绥江县|53|5306|530626|        |          |3|
530627|镇雄县|云南省昭通市镇雄县|53|5306|530627|        |          |3|
530628|彝良县|云南省昭通市彝良县|53|5306|530628|        |          |3|
530629|威信县|云南省昭通市威信县|53|5306|530629|        |          |3|
530630|水富县|云南省昭通市水富县|53|5306|530630|        |          |3|
5307|丽江市|云南省丽江市|53|5307||        |          |2|市级
530702|古城区|云南省丽江市古城区|53|5307|530702|        |          |3|
530721|玉龙县|云南省丽江市玉龙县|53|5307|530721|        |          |3|
530722|永胜县|云南省丽江市永胜县|53|5307|530722|        |          |3|
530723|华坪县|云南省丽江市华坪县|53|5307|530723|        |          |3|
530724|宁蒗|云南省丽江市宁蒗|53|5307|530724|        |          |3|
5308|普洱市(*)|云南省普洱市(*)|53|5308||        |          |2|市级
530802|思茅区(*)|云南省普洱市(*)思茅区(*)|53|5308|530802|        |          |3|
530821|宁洱|云南省普洱市(*)宁洱|53|5308|530821|        |          |3|
530822|墨江|云南省普洱市(*)墨江|53|5308|530822|        |          |3|
530823|景东|云南省普洱市(*)景东|53|5308|530823|        |          |3|
530824|景谷|云南省普洱市(*)景谷|53|5308|530824|        |          |3|
530825|镇沅|云南省普洱市(*)镇沅|53|5308|530825|        |          |3|
530826|江城县|云南省普洱市(*)江城县|53|5308|530826|        |          |3|
530827|孟连县|云南省普洱市(*)孟连县|53|5308|530827|        |          |3|
530828|澜沧县|云南省普洱市(*)澜沧县|53|5308|530828|        |          |3|
530829|西盟|云南省普洱市(*)西盟|53|5308|530829|        |          |3|
5309|临沧市|云南省临沧市|53|5309||        |          |2|市级
530902|临翔区|云南省临沧市临翔区|53|5309|530902|        |          |3|
530921|凤庆县|云南省临沧市凤庆县|53|5309|530921|        |          |3|
530922|云县|云南省临沧市云县|53|5309|530922|        |          |3|
530923|永德县|云南省临沧市永德县|53|5309|530923|        |          |3|
530924|镇康县|云南省临沧市镇康县|53|5309|530924|        |          |3|
530925|双江县|云南省临沧市双江县|53|5309|530925|        |          |3|
530926|耿马|云南省临沧市耿马|53|5309|530926|        |          |3|
530927|沧源|云南省临沧市沧源|53|5309|530927|        |          |3|
5323|楚雄|云南省楚雄|53|5323||        |          |2|市级
532301|楚雄市|云南省楚雄楚雄市|53|5323|532301|        |          |3|
532322|双柏县|云南省楚雄双柏县|53|5323|532322|        |          |3|
532323|牟定县|云南省楚雄牟定县|53|5323|532323|        |          |3|
532324|南华县|云南省楚雄南华县|53|5323|532324|        |          |3|
532325|姚安县|云南省楚雄姚安县|53|5323|532325|        |          |3|
532326|大姚县|云南省楚雄大姚县|53|5323|532326|        |          |3|
532327|永仁县|云南省楚雄永仁县|53|5323|532327|        |          |3|
532328|元谋县|云南省楚雄元谋县|53|5323|532328|        |          |3|
532329|武定县|云南省楚雄武定县|53|5323|532329|        |          |3|
532331|禄丰县|云南省楚雄禄丰县|53|5323|532331|        |          |3|
5325|红河|云南省红河|53|5325||        |          |2|市级
532501|个旧市|云南省红河个旧市|53|5325|532501|        |          |3|
532502|开远市|云南省红河开远市|53|5325|532502|        |          |3|
532522|蒙自县|云南省红河蒙自县|53|5325|532522|        |          |3|
532523|屏边|云南省红河屏边|53|5325|532523|        |          |3|
532524|建水县|云南省红河建水县|53|5325|532524|        |          |3|
532525|石屏县|云南省红河石屏县|53|5325|532525|        |          |3|
532526|弥勒县|云南省红河弥勒县|53|5325|532526|        |          |3|
532527|泸西县|云南省红河泸西县|53|5325|532527|        |          |3|
532528|元阳县|云南省红河元阳县|53|5325|532528|        |          |3|
532529|红河县|云南省红河红河县|53|5325|532529|        |          |3|
532530|金平|云南省红河金平|53|5325|532530|        |          |3|
532531|绿春县|云南省红河绿春县|53|5325|532531|        |          |3|
532532|河口|云南省红河河口|53|5325|532532|        |          |3|
5326|文山|云南省文山|53|5326||        |          |2|市级
532621|文山县|云南省文山文山县|53|5326|532621|        |          |3|
532622|砚山县|云南省文山砚山县|53|5326|532622|        |          |3|
532623|西畴县|云南省文山西畴县|53|5326|532623|        |          |3|
532624|麻栗坡县|云南省文山麻栗坡县|53|5326|532624|        |          |3|
532625|马关县|云南省文山马关县|53|5326|532625|        |          |3|
532626|丘北县|云南省文山丘北县|53|5326|532626|        |          |3|
532627|广南县|云南省文山广南县|53|5326|532627|        |          |3|
532628|富宁县|云南省文山富宁县|53|5326|532628|        |          |3|
5328|西双版纳|云南省西双版纳|53|5328||        |          |2|市级
532801|景洪市|云南省西双版纳景洪市|53|5328|532801|        |          |3|
532822|勐海县|云南省西双版纳勐海县|53|5328|532822|        |          |3|
532823|勐腊县|云南省西双版纳勐腊县|53|5328|532823|        |          |3|
5329|大理|云南省大理|53|5329||        |          |2|市级
532901|大理市|云南省大理大理市|53|5329|532901|        |          |3|
532922|漾濞|云南省大理漾濞|53|5329|532922|        |          |3|
532923|祥云县|云南省大理祥云县|53|5329|532923|        |          |3|
532924|宾川县|云南省大理宾川县|53|5329|532924|        |          |3|
532925|弥渡县|云南省大理弥渡县|53|5329|532925|        |          |3|
532926|南涧|云南省大理南涧|53|5329|532926|        |          |3|
532927|巍山|云南省大理巍山|53|5329|532927|        |          |3|
532928|永平县|云南省大理永平县|53|5329|532928|        |          |3|
532929|云龙县|云南省大理云龙县|53|5329|532929|        |          |3|
532930|洱源县|云南省大理洱源县|53|5329|532930|        |          |3|
532931|剑川县|云南省大理剑川县|53|5329|532931|        |          |3|
532932|鹤庆县|云南省大理鹤庆县|53|5329|532932|        |          |3|
5331|德宏|云南省德宏|53|5331||        |          |2|市级
533102|瑞丽市|云南省德宏瑞丽市|53|5331|533102|        |          |3|
533103|潞西市|云南省德宏潞西市|53|5331|533103|        |          |3|
533122|梁河县|云南省德宏梁河县|53|5331|533122|        |          |3|
533123|盈江县|云南省德宏盈江县|53|5331|533123|        |          |3|
533124|陇川县|云南省德宏陇川县|53|5331|533124|        |          |3|
5333|怒江|云南省怒江|53|5333||        |          |2|市级
533321|泸水县|云南省怒江泸水县|53|5333|533321|        |          |3|
533323|福贡县|云南省怒江福贡县|53|5333|533323|        |          |3|
533324|贡山|云南省怒江贡山|53|5333|533324|        |          |3|
533325|兰坪|云南省怒江兰坪|53|5333|533325|        |          |3|
5334|迪庆|云南省迪庆|53|5334||        |          |2|市级
533421|香格里拉县|云南省迪庆香格里拉县|53|5334|533421|        |          |3|
533422|德钦县|云南省迪庆德钦县|53|5334|533422|        |          |3|
533423|维西|云南省迪庆维西|53|5334|533423|        |          |3|
54|西藏|西藏自治区|54|    |      |        |          |1|
5401|拉萨市|西藏拉萨市|54|5401||        |          |2|市级
540102|城关区|西藏拉萨市城关区|54|5401|540102|        |          |3|
540121|林周县|西藏拉萨市林周县|54|5401|540121|        |          |3|
540122|当雄县|西藏拉萨市当雄县|54|5401|540122|        |          |3|
540123|尼木县|西藏拉萨市尼木县|54|5401|540123|        |          |3|
540124|曲水县|西藏拉萨市曲水县|54|5401|540124|        |          |3|
540125|堆龙德庆县|西藏拉萨市堆龙德庆县|54|5401|540125|        |          |3|
540126|达孜县|西藏拉萨市达孜县|54|5401|540126|        |          |3|
540127|墨竹工卡县|西藏拉萨市墨竹工卡县|54|5401|540127|        |          |3|
5421|昌都地区|西藏昌都地区|54|5421||        |          |2|市级
542121|昌都县|西藏昌都地区昌都县|54|5421|542121|        |          |3|
542122|江达县|西藏昌都地区江达县|54|5421|542122|        |          |3|
542123|贡觉县|西藏昌都地区贡觉县|54|5421|542123|        |          |3|
542124|类乌齐县|西藏昌都地区类乌齐县|54|5421|542124|        |          |3|
542125|丁青县|西藏昌都地区丁青县|54|5421|542125|        |          |3|
542126|察雅县|西藏昌都地区察雅县|54|5421|542126|        |          |3|
542127|八宿县|西藏昌都地区八宿县|54|5421|542127|        |          |3|
542128|左贡县|西藏昌都地区左贡县|54|5421|542128|        |          |3|
542129|芒康县|西藏昌都地区芒康县|54|5421|542129|        |          |3|
542132|洛隆县|西藏昌都地区洛隆县|54|5421|542132|        |          |3|
542133|边坝县|西藏昌都地区边坝县|54|5421|542133|        |          |3|
5422|山南地区|西藏山南地区|54|5422||        |          |2|市级
542221|乃东县|西藏山南地区乃东县|54|5422|542221|        |          |3|
542222|扎囊县|西藏山南地区扎囊县|54|5422|542222|        |          |3|
542223|贡嘎县|西藏山南地区贡嘎县|54|5422|542223|        |          |3|
542224|桑日县|西藏山南地区桑日县|54|5422|542224|        |          |3|
542225|琼结县|西藏山南地区琼结县|54|5422|542225|        |          |3|
542226|曲松县|西藏山南地区曲松县|54|5422|542226|        |          |3|
542227|措美县|西藏山南地区措美县|54|5422|542227|        |          |3|
542228|洛扎县|西藏山南地区洛扎县|54|5422|542228|        |          |3|
542229|加查县|西藏山南地区加查县|54|5422|542229|        |          |3|
542231|隆子县|西藏山南地区隆子县|54|5422|542231|        |          |3|
542232|错那县|西藏山南地区错那县|54|5422|542232|        |          |3|
542233|浪卡子县|西藏山南地区浪卡子县|54|5422|542233|        |          |3|
5423|日喀则地区|西藏日喀则地区|54|5423||        |          |2|市级
542301|日喀则市|西藏日喀则地区日喀则市|54|5423|542301|        |          |3|
542322|南木林县|西藏日喀则地区南木林县|54|5423|542322|        |          |3|
542323|江孜县|西藏日喀则地区江孜县|54|5423|542323|        |          |3|
542324|定日县|西藏日喀则地区定日县|54|5423|542324|        |          |3|
542325|萨迦县|西藏日喀则地区萨迦县|54|5423|542325|        |          |3|
542326|拉孜县|西藏日喀则地区拉孜县|54|5423|542326|        |          |3|
542327|昂仁县|西藏日喀则地区昂仁县|54|5423|542327|        |          |3|
542328|谢通门县|西藏日喀则地区谢通门县|54|5423|542328|        |          |3|
542329|白朗县|西藏日喀则地区白朗县|54|5423|542329|        |          |3|
542330|仁布县|西藏日喀则地区仁布县|54|5423|542330|        |          |3|
542331|康马县|西藏日喀则地区康马县|54|5423|542331|        |          |3|
542332|定结县|西藏日喀则地区定结县|54|5423|542332|        |          |3|
542333|仲巴县|西藏日喀则地区仲巴县|54|5423|542333|        |          |3|
542334|亚东县|西藏日喀则地区亚东县|54|5423|542334|        |          |3|
542335|吉隆县|西藏日喀则地区吉隆县|54|5423|542335|        |          |3|
542336|聂拉木县|西藏日喀则地区聂拉木县|54|5423|542336|        |          |3|
542337|萨嘎县|西藏日喀则地区萨嘎县|54|5423|542337|        |          |3|
542338|岗巴县|西藏日喀则地区岗巴县|54|5423|542338|        |          |3|
5424|那曲地区|西藏那曲地区|54|5424||        |          |2|市级
542421|那曲县|西藏那曲地区那曲县|54|5424|542421|        |          |3|
542422|嘉黎县|西藏那曲地区嘉黎县|54|5424|542422|        |          |3|
542423|比如县|西藏那曲地区比如县|54|5424|542423|        |          |3|
542424|聂荣县|西藏那曲地区聂荣县|54|5424|542424|        |          |3|
542425|安多县|西藏那曲地区安多县|54|5424|542425|        |          |3|
542426|申扎县|西藏那曲地区申扎县|54|5424|542426|        |          |3|
542427|索县|西藏那曲地区索县|54|5424|542427|        |          |3|
542428|班戈县|西藏那曲地区班戈县|54|5424|542428|        |          |3|
542429|巴青县|西藏那曲地区巴青县|54|5424|542429|        |          |3|
542430|尼玛县|西藏那曲地区尼玛县|54|5424|542430|        |          |3|
5425|阿里地区|西藏阿里地区|54|5425||        |          |2|市级
542521|普兰县|西藏阿里地区普兰县|54|5425|542521|        |          |3|
542522|札达县|西藏阿里地区札达县|54|5425|542522|        |          |3|
542523|噶尔县|西藏阿里地区噶尔县|54|5425|542523|        |          |3|
542524|日土县|西藏阿里地区日土县|54|5425|542524|        |          |3|
542525|革吉县|西藏阿里地区革吉县|54|5425|542525|        |          |3|
542526|改则县|西藏阿里地区改则县|54|5425|542526|        |          |3|
542527|措勤县|西藏阿里地区措勤县|54|5425|542527|        |          |3|
5426|林芝地区|西藏林芝地区|54|5426||        |          |2|市级
542621|林芝县|西藏林芝地区林芝县|54|5426|542621|        |          |3|
542622|工布江达县|西藏林芝地区工布江达县|54|5426|542622|        |          |3|
542623|米林县|西藏林芝地区米林县|54|5426|542623|        |          |3|
542624|墨脱县|西藏林芝地区墨脱县|54|5426|542624|        |          |3|
542625|波密县|西藏林芝地区波密县|54|5426|542625|        |          |3|
542626|察隅县|西藏林芝地区察隅县|54|5426|542626|        |          |3|
542627|朗县|西藏林芝地区朗县|54|5426|542627|        |          |3|
61|陕西省|陕西省|61|    |      |        |          |1|
6101|西安市|陕西省西安市|61|6101||        |          |2|市级
610102|新城区|陕西省西安市新城区|61|6101|610102|        |          |3|
610103|碑林区|陕西省西安市碑林区|61|6101|610103|        |          |3|
610104|莲湖区|陕西省西安市莲湖区|61|6101|610104|        |          |3|
610111|灞桥区|陕西省西安市灞桥区|61|6101|610111|        |          |3|
610112|未央区|陕西省西安市未央区|61|6101|610112|        |          |3|
610113|雁塔区|陕西省西安市雁塔区|61|6101|610113|        |          |3|
610114|阎良区|陕西省西安市阎良区|61|6101|610114|        |          |3|
610115|临潼区|陕西省西安市临潼区|61|6101|610115|        |          |3|
610116|长安区|陕西省西安市长安区|61|6101|610116|        |          |3|
610117|沣渭新区|陕西省西安市沣渭新区|61|6101|610117|||3|
610122|蓝田县|陕西省西安市蓝田县|61|6101|610122|        |          |3|
610124|周至县|陕西省西安市周至县|61|6101|610124|        |          |3|
610125|户县|陕西省西安市户县|61|6101|610125|        |          |3|
610126|高陵县|陕西省西安市高陵县|61|6101|610126|        |          |3|
6102|铜川市|陕西省铜川市|61|6102||        |          |2|市级
610202|王益区|陕西省铜川市王益区|61|6102|610202|        |          |3|
610203|印台区|陕西省铜川市印台区|61|6102|610203|        |          |3|
610204|耀州区|陕西省铜川市耀州区|61|6102|610204|        |          |3|
610205|新区|陕西省铜川市新区|61|6102|610205|||3|
610222|宜君县|陕西省铜川市宜君县|61|6102|610222|        |          |3|
6103|宝鸡市|陕西省宝鸡市|61|6103||        |          |2|市级
610302|渭滨区|陕西省宝鸡市渭滨区|61|6103|610302|        |          |3|
610303|金台区|陕西省宝鸡市金台区|61|6103|610303|        |          |3|
610304|陈仓区|陕西省宝鸡市陈仓区|61|6103|610304|        |          |3|
610322|凤翔县|陕西省宝鸡市凤翔县|61|6103|610322|        |          |3|
610323|岐山县|陕西省宝鸡市岐山县|61|6103|610323|        |          |3|
610324|扶风县|陕西省宝鸡市扶风县|61|6103|610324|        |          |3|
610326|眉县|陕西省宝鸡市眉县|61|6103|610326|        |          |3|
610327|陇县|陕西省宝鸡市陇县|61|6103|610327|        |          |3|
610328|千阳县|陕西省宝鸡市千阳县|61|6103|610328|        |          |3|
610329|麟游县|陕西省宝鸡市麟游县|61|6103|610329|        |          |3|
610330|凤县|陕西省宝鸡市凤县|61|6103|610330|        |          |3|
610331|太白县|陕西省宝鸡市太白县|61|6103|610331|        |          |3|
6104|咸阳市|陕西省咸阳市|61|6104||        |          |2|市级
610402|秦都区|陕西省咸阳市秦都区|61|6104|610402|        |          |3|
610403|杨凌区|陕西省咸阳市杨凌区|61|6104|610403|        |          |3|
610404|渭城区|陕西省咸阳市渭城区|61|6104|610404|        |          |3|
610422|三原县|陕西省咸阳市三原县|61|6104|610422|        |          |3|
610423|泾阳县|陕西省咸阳市泾阳县|61|6104|610423|        |          |3|
610424|乾县|陕西省咸阳市乾县|61|6104|610424|        |          |3|
610425|礼泉县|陕西省咸阳市礼泉县|61|6104|610425|        |          |3|
610426|永寿县|陕西省咸阳市永寿县|61|6104|610426|        |          |3|
610427|彬县|陕西省咸阳市彬县|61|6104|610427|        |          |3|
610428|长武县|陕西省咸阳市长武县|61|6104|610428|        |          |3|
610429|旬邑县|陕西省咸阳市旬邑县|61|6104|610429|        |          |3|
610430|淳化县|陕西省咸阳市淳化县|61|6104|610430|        |          |3|
610431|武功县|陕西省咸阳市武功县|61|6104|610431|        |          |3|
610481|兴平市|陕西省咸阳市兴平市|61|6104|610481|        |          |3|
6105|渭南市|陕西省渭南市|61|6105||        |          |2|市级
610502|临渭区|陕西省渭南市临渭区|61|6105|610502|        |          |3|
610521|华县|陕西省渭南市华县|61|6105|610521|        |          |3|
610522|潼关县|陕西省渭南市潼关县|61|6105|610522|        |          |3|
610523|大荔县|陕西省渭南市大荔县|61|6105|610523|        |          |3|
610524|合阳县|陕西省渭南市合阳县|61|6105|610524|        |          |3|
610525|澄城县|陕西省渭南市澄城县|61|6105|610525|        |          |3|
610526|蒲城县|陕西省渭南市蒲城县|61|6105|610526|        |          |3|
610527|白水县|陕西省渭南市白水县|61|6105|610527|        |          |3|
610528|富平县|陕西省渭南市富平县|61|6105|610528|        |          |3|
610551|高新区|陕西省渭南市高新区|61|6105|610551|||3|
610581|韩城市|陕西省渭南市韩城市|61|6105|610581|        |          |3|
610582|华阴市|陕西省渭南市华阴市|61|6105|610582|        |          |3|
6106|延安市|陕西省延安市|61|6106||        |          |2|市级
610602|宝塔区|陕西省延安市宝塔区|61|6106|610602|        |          |3|
610621|延长县|陕西省延安市延长县|61|6106|610621|        |          |3|
610622|延川县|陕西省延安市延川县|61|6106|610622|        |          |3|
610623|子长县|陕西省延安市子长县|61|6106|610623|        |          |3|
610624|安塞县|陕西省延安市安塞县|61|6106|610624|        |          |3|
610625|志丹县|陕西省延安市志丹县|61|6106|610625|        |          |3|
610626|吴起县|陕西省延安市吴起县|61|6106|610626|        |          |3|
610627|甘泉县|陕西省延安市甘泉县|61|6106|610627|        |          |3|
610628|富县|陕西省延安市富县|61|6106|610628|        |          |3|
610629|洛川县|陕西省延安市洛川县|61|6106|610629|        |          |3|
610630|宜川县|陕西省延安市宜川县|61|6106|610630|        |          |3|
610631|黄龙县|陕西省延安市黄龙县|61|6106|610631|        |          |3|
610632|黄陵县|陕西省延安市黄陵县|61|6106|610632|        |          |3|
6107|汉中市|陕西省汉中市|61|6107||        |          |2|市级
610702|汉台区|陕西省汉中市汉台区|61|6107|610702|        |          |3|
610721|南郑县|陕西省汉中市南郑县|61|6107|610721|        |          |3|
610722|城固县|陕西省汉中市城固县|61|6107|610722|        |          |3|
610723|洋县|陕西省汉中市洋县|61|6107|610723|        |          |3|
610724|西乡县|陕西省汉中市西乡县|61|6107|610724|        |          |3|
610725|勉县|陕西省汉中市勉县|61|6107|610725|        |          |3|
610726|宁强县|陕西省汉中市宁强县|61|6107|610726|        |          |3|
610727|略阳县|陕西省汉中市略阳县|61|6107|610727|        |          |3|
610728|镇巴县|陕西省汉中市镇巴县|61|6107|610728|        |          |3|
610729|留坝县|陕西省汉中市留坝县|61|6107|610729|        |          |3|
610730|佛坪县|陕西省汉中市佛坪县|61|6107|610730|        |          |3|
610751|经济开发区|陕西省汉中市经济开发区|61|6107|610751|||3|
6108|榆林市|陕西省榆林市|61|6108||        |          |2|市级
610802|榆阳区|陕西省榆林市榆阳区|61|6108|610802|        |          |3|
610821|神木县|陕西省榆林市神木县|61|6108|610821|        |          |3|
610822|府谷县|陕西省榆林市府谷县|61|6108|610822|        |          |3|
610823|横山县|陕西省榆林市横山县|61|6108|610823|        |          |3|
610824|靖边县|陕西省榆林市靖边县|61|6108|610824|        |          |3|
610825|定边县|陕西省榆林市定边县|61|6108|610825|        |          |3|
610826|绥德县|陕西省榆林市绥德县|61|6108|610826|        |          |3|
610827|米脂县|陕西省榆林市米脂县|61|6108|610827|        |          |3|
610828|佳县|陕西省榆林市佳县|61|6108|610828|        |          |3|
610829|吴堡县|陕西省榆林市吴堡县|61|6108|610829|        |          |3|
610830|清涧县|陕西省榆林市清涧县|61|6108|610830|        |          |3|
610831|子洲县|陕西省榆林市子洲县|61|6108|610831|        |          |3|
6109|安康市|陕西省安康市|61|6109||        |          |2|市级
610902|汉滨区|陕西省安康市汉滨区|61|6109|610902|        |          |3|
610921|汉阴县|陕西省安康市汉阴县|61|6109|610921|        |          |3|
610922|石泉县|陕西省安康市石泉县|61|6109|610922|        |          |3|
610923|宁陕县|陕西省安康市宁陕县|61|6109|610923|        |          |3|
610924|紫阳县|陕西省安康市紫阳县|61|6109|610924|        |          |3|
610925|岚皋县|陕西省安康市岚皋县|61|6109|610925|        |          |3|
610926|平利县|陕西省安康市平利县|61|6109|610926|        |          |3|
610927|镇坪县|陕西省安康市镇坪县|61|6109|610927|        |          |3|
610928|旬阳县|陕西省安康市旬阳县|61|6109|610928|        |          |3|
610929|白河县|陕西省安康市白河县|61|6109|610929|        |          |3|
6110|商洛市|陕西省商洛市|61|6110||        |          |2|市级
611002|商州区|陕西省商洛市商州区|61|6110|611002|        |          |3|
611021|洛南县|陕西省商洛市洛南县|61|6110|611021|        |          |3|
611022|丹凤县|陕西省商洛市丹凤县|61|6110|611022|        |          |3|
611023|商南县|陕西省商洛市商南县|61|6110|611023|        |          |3|
611024|山阳县|陕西省商洛市山阳县|61|6110|611024|        |          |3|
611025|镇安县|陕西省商洛市镇安县|61|6110|611025|        |          |3|
611026|柞水县|陕西省商洛市柞水县|61|6110|611026|        |          |3|
6151|杨凌示范区|陕西省杨凌示范区|61|6151||||2|
615101|杨凌区|陕西省杨凌示范区杨凌区|61|6151|615101|||3|
62|甘肃省|甘肃省|62|    |      |        |          |1|省级
6201|兰州市|甘肃省兰州市|62|6201||        |          |2|市级
620102|城关区|甘肃省兰州市城关区|62|6201|620102|        |          |3|
620103|七里河区|甘肃省兰州市七里河区|62|6201|620103|        |          |3|
620104|西固区|甘肃省兰州市西固区|62|6201|620104|        |          |3|
620105|安宁区|甘肃省兰州市安宁区|62|6201|620105|        |          |3|
620111|红古区|甘肃省兰州市红古区|62|6201|620111|        |          |3|
620121|永登县|甘肃省兰州市永登县|62|6201|620121|        |          |3|
620122|皋兰县|甘肃省兰州市皋兰县|62|6201|620122|        |          |3|
620123|榆中县|甘肃省兰州市榆中县|62|6201|620123|        |          |3|
6202|嘉峪关市|甘肃省嘉峪关市|62|6202||        |          |2|市级
6203|金昌市|甘肃省金昌市|62|6203||        |          |2|市级
620302|金川区|甘肃省金昌市金川区|62|6203|620302|        |          |3|
620321|永昌县|甘肃省金昌市永昌县|62|6203|620321|        |          |3|
6204|白银市|甘肃省白银市|62|6204||        |          |2|市级
620402|白银区|甘肃省白银市白银区|62|6204|620402|        |          |3|
620403|平川区|甘肃省白银市平川区|62|6204|620403|        |          |3|
620421|靖远县|甘肃省白银市靖远县|62|6204|620421|        |          |3|
620422|会宁县|甘肃省白银市会宁县|62|6204|620422|        |          |3|
620423|景泰县|甘肃省白银市景泰县|62|6204|620423|        |          |3|
6205|天水市|甘肃省天水市|62|6205||        |          |2|市级
620502|秦州区|甘肃省天水市秦州区|62|6205|620502|        |          |3|
620503|麦积区|甘肃省天水市麦积区|62|6205|620503|        |          |3|
620521|清水县|甘肃省天水市清水县|62|6205|620521|        |          |3|
620522|秦安县|甘肃省天水市秦安县|62|6205|620522|        |          |3|
620523|甘谷县|甘肃省天水市甘谷县|62|6205|620523|        |          |3|
620524|武山县|甘肃省天水市武山县|62|6205|620524|        |          |3|
620525|张家川|甘肃省天水市张家川|62|6205|620525|        |          |3|
6206|武威市|甘肃省武威市|62|6206||        |          |2|市级
620602|凉州区|甘肃省武威市凉州区|62|6206|620602|        |          |3|
620621|民勤县|甘肃省武威市民勤县|62|6206|620621|        |          |3|
620622|古浪县|甘肃省武威市古浪县|62|6206|620622|        |          |3|
620623|天祝|甘肃省武威市天祝|62|6206|620623|        |          |3|
6207|张掖市|甘肃省张掖市|62|6207||        |          |2|市级
620702|甘州区|甘肃省张掖市甘州区|62|6207|620702|        |          |3|
620721|肃南县|甘肃省张掖市肃南县|62|6207|620721|        |          |3|
620722|民乐县|甘肃省张掖市民乐县|62|6207|620722|        |          |3|
620723|临泽县|甘肃省张掖市临泽县|62|6207|620723|        |          |3|
620724|高台县|甘肃省张掖市高台县|62|6207|620724|        |          |3|
620725|山丹县|甘肃省张掖市山丹县|62|6207|620725|        |          |3|
6208|平凉市|甘肃省平凉市|62|6208||        |          |2|市级
620802|崆峒区|甘肃省平凉市崆峒区|62|6208|620802|        |          |3|
620821|泾川县|甘肃省平凉市泾川县|62|6208|620821|        |          |3|
620822|灵台县|甘肃省平凉市灵台县|62|6208|620822|        |          |3|
620823|崇信县|甘肃省平凉市崇信县|62|6208|620823|        |          |3|
620824|华亭县|甘肃省平凉市华亭县|62|6208|620824|        |          |3|
620825|庄浪县|甘肃省平凉市庄浪县|62|6208|620825|        |          |3|
620826|静宁县|甘肃省平凉市静宁县|62|6208|620826|        |          |3|
6209|酒泉市|甘肃省酒泉市|62|6209||        |          |2|市级
620902|肃州区|甘肃省酒泉市肃州区|62|6209|620902|        |          |3|
620921|金塔县|甘肃省酒泉市金塔县|62|6209|620921|        |          |3|
620922|瓜州县|甘肃省酒泉市瓜州县|62|6209|620922|        |          |3|
620923|肃北|甘肃省酒泉市肃北|62|6209|620923|        |          |3|
620924|阿克塞|甘肃省酒泉市阿克塞|62|6209|620924|        |          |3|
620981|玉门市|甘肃省酒泉市玉门市|62|6209|620981|        |          |3|
620982|敦煌市|甘肃省酒泉市敦煌市|62|6209|620982|        |          |3|
